Id,Category
uttr-63b6771820b3440087c41e7b2d923a42.pt,id10342
uttr-d5b12eb8e1c345899b3515b9c540274a.pt,id10735
uttr-5b3cae0ca6f44f5d8f70d3ca14c9df72.pt,id10238
uttr-c12e57c0fd004b8a834360fdfa0bca5d.pt,id10856
uttr-39604014010f417a87dac2bf01f1a219.pt,id11062
uttr-5f08eedf932e4935b18c7f81629cca13.pt,id11154
uttr-290466afe664437da530ffbb3b7a268c.pt,id11094
uttr-b2aedadcd09c4a6fb250ab485283b4ca.pt,id10323
uttr-521aadbbe2004a69aa974e4b18079718.pt,id10662
uttr-1fdc90a50e1b43d495756197bd2696f0.pt,id10631
uttr-4413a298c4d04a7c9fb6db6585b81e6f.pt,id10177
uttr-a3b9ee09d98d40e7997a17ff8b2146b5.pt,id11101
uttr-8ba0991fd9724cf79bef6c68c4b5fb19.pt,id10533
uttr-760407fa3a1843939c78c8b710a1bb46.pt,id11032
uttr-0b944a07d6b84fe3806fd0cc339f595a.pt,id10539
uttr-6d6452d8a74e4828800cddc96fcf04d0.pt,id10988
uttr-5fbcbfc7ca3b4a0f88eb4eb4cdcbb45f.pt,id10562
uttr-001b74eed51049d4a5033cb15281eee1.pt,id10112
uttr-560d837bfc66494bae537ee70ac6de3a.pt,id10034
uttr-346c7201580c4126b1981f13b6375c7d.pt,id10539
uttr-c0d8b7817b2c438c8c13b79a7a36660c.pt,id10776
uttr-37a99a69736c403c8fad7b44589771b6.pt,id10600
uttr-aba0ca789af54fc490c9e76ca25c35bb.pt,id11207
uttr-41a83e68f8fd491287ef6c3f4f79f88f.pt,id10476
uttr-0e80983ca7a0408aa220fc99522651e8.pt,id10111
uttr-d9651a47df5d43e9905af4d01bc36deb.pt,id11023
uttr-510c23fe8d9b4f6caa4a602771f970c1.pt,id10181
uttr-bb04654ba160418eaae665f5aecd7f61.pt,id10247
uttr-3a3687d34a5b4f45b8c19671af6beae3.pt,id10847
uttr-70fee5cd086f429ea2773c6747dfb12d.pt,id11062
uttr-128de209201749e3a5e027f80103bf55.pt,id10143
uttr-c5f2e40c9bd54c6c9e6348f58eb2c802.pt,id10738
uttr-5426852bd73d4d74808570d8bda2663c.pt,id10561
uttr-c39ccb72900d408dae8cdfbacfc1aa70.pt,id10234
uttr-a148c0ee08bc476e8538598886540d74.pt,id10850
uttr-991ce47a96eb47c38d017658f5a3e309.pt,id11044
uttr-2c0a8c4d962842d6a4a79409121fed99.pt,id10445
uttr-4a8345173a2c412e849c86b91cb54c5b.pt,id10629
uttr-71999c55a21f4061a30b51e1187fc2c2.pt,id10410
uttr-019bccdf3000435c86c771de32071212.pt,id11004
uttr-c4497fce399d48309acc6a491d9e9e77.pt,id10341
uttr-84133b5622ea4fa38d007dbf122b4d36.pt,id10587
uttr-bf1a41667fe646ba9789e3064d9a36ff.pt,id11068
uttr-31b06ca4640c42dda9786863729cbf65.pt,id10433
uttr-df5d90adc4484eb6a362bd106fc69ab1.pt,id11047
uttr-f5620cf71b224171991db9e3eb8da1d3.pt,id11190
uttr-244083a1f4ba4f70be4e7716c1aafbe4.pt,id10710
uttr-58d980a8d6144ee88f0fccf4b9267e04.pt,id10402
uttr-f5ab14e44ece41e5b0393ef71150f6df.pt,id10367
uttr-c66bb04cb7e24aa6853343f07ae3697f.pt,id10182
uttr-d2655c388c87417b9a01042045db2010.pt,id10380
uttr-0b4b5e5d005a418ea7996b1d5645538f.pt,id10215
uttr-0897e339ff36489facac54d561de45eb.pt,id10850
uttr-a097d17fa2fc4662986c648c70ffa690.pt,id10379
uttr-60e424052d5e4189a45ea350af4d2a86.pt,id11198
uttr-f90c1b34d3554048acd21bb2d0f06b37.pt,id11245
uttr-bd969920f9344644be0b35b1e45acc00.pt,id10726
uttr-41d4319541d44aaba87d4e75d7dd52d5.pt,id10957
uttr-4eababca2f764e6d9c23264280d1efe3.pt,id10886
uttr-696947ba16c24819b369fe6a64b39126.pt,id10928
uttr-9b9620ad965d418e8258d66aa2db757f.pt,id11211
uttr-062bb83b04c241b684e440978ed104ce.pt,id10806
uttr-3ec58906aacc42c08d66bc2849c9fb3a.pt,id10347
uttr-86fb2de5463a42aba1fc80162a4a912d.pt,id10890
uttr-71a8310eb0da4a04981c44f405ceddae.pt,id10535
uttr-f02e3891b2004ff4977c370df4557751.pt,id10514
uttr-4c10affafca546e0b12cf83e84762ddd.pt,id10238
uttr-0ad838e413b44b0887e5cc1da94dae16.pt,id10856
uttr-15745d654f8348b589373ed6b2587d9a.pt,id10572
uttr-5739470313c1491f8f981f85fd46599a.pt,id10941
uttr-ccbb1c86da7742c59629290e3949ec08.pt,id10998
uttr-67d8ef478fae4969b830bdcc0772c221.pt,id10801
uttr-c428738732a647888e64a0e0fb7e0261.pt,id10698
uttr-755035126af54aa9854dad13359078d3.pt,id10249
uttr-bea55a5341f946f39c17faae5ecd8359.pt,id10358
uttr-75357d207be64ae48ea027e47ae82d3f.pt,id10892
uttr-d52192aa2b4f4b6c91aea893cbca1e8f.pt,id10194
uttr-3f5b27d7de3f42ef968df3b9bd6d84b9.pt,id10562
uttr-6db928e948694bb18d86d9c155be5b1f.pt,id10129
uttr-ba508fb1f26d4d80ac896165f6d17240.pt,id10648
uttr-411722dbfe544182ae7e3047cbb8ec7a.pt,id11173
uttr-1ebf96eab96942c2909796aaa21f24e0.pt,id10125
uttr-538451a122564ef48affc199a6025cd7.pt,id11219
uttr-d32e6725d4cb42c49ec6cc04ecddd84e.pt,id10041
uttr-e08cf9ad4f884d3e8d7d003457628e7f.pt,id10383
uttr-00266f6b2fc344d8a1d7bcf6e673e273.pt,id10580
uttr-9aee2546aac044e89222a14e8bacb3b0.pt,id10316
uttr-c312d6e141e141ffab4cdb77d601e41a.pt,id10913
uttr-9d0dc8154e45460885d43b6497cabc24.pt,id10123
uttr-83999823375f437f810bec5ea8b9953b.pt,id10209
uttr-9f461832282944c08eab7a6d2a4c873d.pt,id11232
uttr-9ea84de5f9ce480a87a6bac7918aa861.pt,id10827
uttr-ec2266136b5f4431b23ea8506c3ca2b8.pt,id10576
uttr-6d93541223ae45a3bbdb5f074f93ab6a.pt,id10986
uttr-377ce20d7b1d44d2ada57259242f1cb8.pt,id10629
uttr-1a3a23495ba848de8ec6bcbebb38206a.pt,id10688
uttr-c10f5beae53b49f59dc07f9407882d0c.pt,id10512
uttr-190d2172612644e78e3b16e8cd6e35d9.pt,id10662
uttr-904c14acd7a54718b139a2e7cb900046.pt,id10381
uttr-0c00263c70014c96866d41e331c4a754.pt,id10455
uttr-b6335b5c83064fe5a1de80599688504b.pt,id10470
uttr-c505ebf921fd4de68e2754179d1ee162.pt,id10052
uttr-f4f8a199f0114960b3df2aee062f832f.pt,id10140
uttr-48bd63b3f8874a78857e215456d3e4e2.pt,id10539
uttr-23ab5fe886f84d1f9a698e64da643533.pt,id10108
uttr-7fa1c90b4d1e491181501387426baea3.pt,id10698
uttr-d156c71c75a447368400f4f5b3febee1.pt,id11154
uttr-bf27742a633a4167af2ab3475ae6383f.pt,id11179
uttr-c0e6976a62a6490dbedeac64ad673942.pt,id10856
uttr-31a242b07506480b89f66357aa5fb71a.pt,id10141
uttr-d087c417ef3442b887b2cccc19d4ba36.pt,id10735
uttr-a2f1a61a55f3458fb8b7ff4eb53e93fb.pt,id10196
uttr-7d124e70a4fb4e4eab3d2d84cccd4718.pt,id10637
uttr-644c5bbef7aa42b5a32082e79d3df7aa.pt,id10785
uttr-5eead64fcc6c40f48a26939065fed062.pt,id11244
uttr-00713eaec56e4871bc9670e6d0a1544b.pt,id10348
uttr-e1d58f061781456aa4b4e6ef10dce965.pt,id10804
uttr-696b120d05644114bdb5c5c6aa0a4b7b.pt,id10347
uttr-6b761c5b98724f2eb5a310bac5f1604a.pt,id10600
uttr-e73a28525c9b4b788f15fb776df7730b.pt,id10473
uttr-35d7a53aec6746cfb97627e720624506.pt,id10328
uttr-c7db157c9c444846b1c9c0bce2b93c75.pt,id10970
uttr-285f688a258148fb8a6541461bc8da00.pt,id10711
uttr-13ac24034ac54b97a2e8d57b64713ff8.pt,id10483
uttr-9899b366552843cc9a31793bc58d891c.pt,id11180
uttr-fe7a7ddf90f24c1eb4beeef136653610.pt,id11073
uttr-71633d0708c746a69b743d0cdaf85fa2.pt,id10476
uttr-7b18301b3f81472a88d2da880f9eccac.pt,id10786
uttr-8c793bd63bca4b50a337726851e5a88f.pt,id11140
uttr-807398b556164ce2a91c057db04c10a2.pt,id10185
uttr-52ed386ab9094215a22f6f4c6876bc16.pt,id10774
uttr-b908ed30f7324e0e89ac7b080ec9c7ef.pt,id10705
uttr-57dd9a0f8ed641108ec364b2aa60f4ed.pt,id10207
uttr-0231ee8989f74462a67677a46bccbf70.pt,id11154
uttr-1bee9fd82d33437099a4148e6541ff99.pt,id10381
uttr-4862fb437a344d8ab83159e6ebcff2fe.pt,id10546
uttr-6f34391651e0482cbab523407bc11e53.pt,id10378
uttr-9232c2f0169a47019eb4dbb498f9f326.pt,id10667
uttr-f14703049fd24dfe8625d3806e112241.pt,id10938
uttr-6e4b09a9bae24b3582f3e50f5a3b7fa9.pt,id10208
uttr-8ecece68ab304b79aacc492f2f8c68df.pt,id11244
uttr-c3e7a33215994ef08dabff6f36e6dd48.pt,id10419
uttr-a387e1cb50b246238e99b68174193d6c.pt,id10856
uttr-cf78d62fdad54a4fa22b7ff4f256b466.pt,id11003
uttr-3cebe32908cc48f09a8452e95fee4796.pt,id11238
uttr-2fd0ebe6003142fdb613dc6778237565.pt,id10917
uttr-1587669d397e45739261ae24bec4d5f4.pt,id10706
uttr-2764e133cd6244d2b979b325c978b417.pt,id10269
uttr-9675b5e9ca9d46b1b7a1ce3cfa8218a1.pt,id10843
uttr-c3fe159523b648eebdbc83aa89457763.pt,id11033
uttr-a42b9910b08e4017b7887fe079b6bb00.pt,id11146
uttr-2dbb4eb4de5d46a090b832210ca966ca.pt,id10379
uttr-2b7d35a99ce54a48a8393e5163ea474f.pt,id10509
uttr-058dd8ad43c84576ae0a244127ca4652.pt,id11060
uttr-766192adaa6c40f2ba3b098b0c961db9.pt,id10495
uttr-0e43fe315da3498ca3f884e22ae8b6ae.pt,id11068
uttr-dddb1369f4564716a40b7f0fa70f26ac.pt,id11100
uttr-8576f31844144f6b971d9782265794db.pt,id10813
uttr-a8523a74cad14311bd022f7dccc64932.pt,id10162
uttr-e225501fc9344f1d938769a6b6dfb786.pt,id11010
uttr-fd88b733dde94beca794a9ed94d0dc4f.pt,id10065
uttr-ddd8ac7116244062be9ae4a76ca64250.pt,id10514
uttr-6075fb5717e44ad4a56ea2a22f1bf3b3.pt,id10320
uttr-213b9ae1c48c4f5cbf951350669527f6.pt,id11154
uttr-769136d53e164f298437df319ad33f09.pt,id10741
uttr-1afc4e3310724be2b821b70e0e4bae5d.pt,id10516
uttr-57ed0f0ea00b498bb2d4f9f9b81d8f16.pt,id10588
uttr-acad6a1b8d5b468ab7ceaf97e88f5c9f.pt,id10811
uttr-5f2a15f7853c475091efa6c0c8c4a6e5.pt,id10392
uttr-b3086d7cffbf4c80bc92ef133b2ae391.pt,id10178
uttr-bfb8de117c51488db834f7c3d4893cde.pt,id10710
uttr-622aff01dcaf4f3ab33e7e52e26bb76b.pt,id11134
uttr-85c9de98c206492a85bd8dee615a0f7c.pt,id11134
uttr-59eb43567ebf4577b746059220099262.pt,id10579
uttr-c4ed19b3bc374ddeb328eacc76eb2e59.pt,id10173
uttr-5b97fe7df19b42308a059caa59310dfe.pt,id10982
uttr-85eeb7b8b1be45629057c2fccd987bc2.pt,id10539
uttr-8901c126d83b4a958f53c7fba18e4283.pt,id10569
uttr-828210e18f20442d9c71f9357d9345e4.pt,id10062
uttr-485dc12862ee46afae9b55a7791c6336.pt,id10212
uttr-27ef610124644d0f901d01caf3fdfe21.pt,id11033
uttr-9b8b14bd15d74fea97c6b41f9ac1b11a.pt,id10079
uttr-32091f821df44cfb91f2271fccb19460.pt,id10445
uttr-dbe579b377e043bdac1910694b42075b.pt,id10224
uttr-90a6b83a9317472097f4fb3650087c50.pt,id10682
uttr-38d4eba15db64550a850e23cc502a665.pt,id10058
uttr-dba450c765604c01a0043e1a0f8d2ec9.pt,id10109
uttr-b79ac5d5fae849148b92d9adca869789.pt,id10197
uttr-a16463e97d934f09be28b77584beb742.pt,id10903
uttr-0db5cb4c03d64362af0fd241fe239a30.pt,id10339
uttr-4e2e506167c94e038511501b2e30cbc8.pt,id10644
uttr-168860e596354223a2457289bf940bb2.pt,id10858
uttr-d8be06fbe4e34a2abc252b5d39e5ed1e.pt,id11146
uttr-1b699c5497854ff0aa746d229a7c38d3.pt,id10117
uttr-6def8eb0c780480cb9a154aa18331b84.pt,id10441
uttr-1361272b6bcf4f8dadbaf5f217232170.pt,id10078
uttr-f6ce063b17b44d02a67a464b73709da6.pt,id10912
uttr-56e2817bb17647e39d13082c44a65a41.pt,id10803
uttr-d4d5a29916c14f969ad37a35ab2d7dce.pt,id10778
uttr-1d54df8768374edda8c0b3535fe94b5e.pt,id10776
uttr-6911d72dd1724d53800d3463161b3a0f.pt,id10342
uttr-49499af9ed9e45c9b167c62baa632339.pt,id10914
uttr-a883471e8e96443c93d72f5a69998ecc.pt,id10010
uttr-c3b0d60b61804fa1ae42456be75329a4.pt,id10998
uttr-0e2c327bbe814d32a12991215a562281.pt,id10848
uttr-c4a4269024fe454b8c1880df2724c5dd.pt,id10358
uttr-f24f44b6b0884237b035c5c3279b1566.pt,id10378
uttr-9c0b18e31c814dc49babbd8e7224c34d.pt,id10648
uttr-55ed83de4b184b5295462eb1b6335dc3.pt,id10082
uttr-7f9d7fe813f341d6b50bc052d6c74c7b.pt,id10236
uttr-63ffadfd15324b82803a4d8bd31ed092.pt,id10014
uttr-e3ab0655414848bd9e13120cb4305d3e.pt,id10238
uttr-617369a8eb9a431aad003d1f36774ed4.pt,id10600
uttr-ce7682ef129a41c1a3388c6ec498163c.pt,id10242
uttr-46d237891b0f482b9317ffe8ac25093d.pt,id10080
uttr-a20069aa53ba4aaa8f854c6498dad818.pt,id10171
uttr-837f688215c744caa1d9e7efc18ca0e3.pt,id11239
uttr-a5b7e0c2b4bb40db8d48e2726ed7bca4.pt,id10690
uttr-622bd11491d34e1c9e6e36aff5f5291f.pt,id10552
uttr-dcb0747c2c3349e98033901e9d020a6f.pt,id10341
uttr-b5dcb387f72941678e9b6981e4ac7ecf.pt,id11176
uttr-96d9356335424dfc8bc7c35e87a4deae.pt,id10821
uttr-965a710ec29b4741a4d7997f84ac22bd.pt,id10078
uttr-07aea28223d742728231ec52b6d1ec12.pt,id11239
uttr-efafcaa407f447a0b46613dc3c276b5b.pt,id11239
uttr-0f4d7606a9ea4d9b9d9cbca37f20315b.pt,id10989
uttr-d719619bb6bc455b9cae32686a8b7798.pt,id10847
uttr-e5058eeed7874032b52df96b11a0585f.pt,id10069
uttr-9931c9531f3840b380c2b43e3d107894.pt,id10344
uttr-7eeb7dd592964fd7a3417862e9b3201c.pt,id10791
uttr-dc559a42f98d42b0bad5532a961548c0.pt,id10174
uttr-bb5d62b9f93b41b78455a73752ad5354.pt,id10801
uttr-c578a8f4e6eb4afd9ac5bd7621b7404c.pt,id11046
uttr-161aae8ce0ae4f688143c5ee2414b0c9.pt,id11002
uttr-85b3f41432274e8e82112a55fbb37bc0.pt,id11173
uttr-6c14d92ca3fc441fa44c110dea59cc00.pt,id10421
uttr-dc13c2bab7e3407099eebf7ea68df91d.pt,id10358
uttr-b67a7de932904428a9e3ed35ed3b3b9b.pt,id10847
uttr-80289f522d5246fca99593459953303d.pt,id10465
uttr-c9a0a656e4e3449b838b2ef95eb96d2e.pt,id10083
uttr-d560943414d2487db82a018a95cb5181.pt,id10224
uttr-b5443132caad445fa665c79aa8ce5e27.pt,id11188
uttr-2d89270e5dda4a7aa3b10501858d988d.pt,id10233
uttr-37f4bcd18e0c4b16890e42bf6f22d631.pt,id10662
uttr-46567fb30e2248c694e3ee04faa2934f.pt,id10892
uttr-b5816aee69e7442a80349f7f2082bd8f.pt,id10080
uttr-1d19da3aaa294f1a989379b37a7446fc.pt,id11113
uttr-a6b6e6c7e3c04b84850a430e7a35a81a.pt,id10989
uttr-da123d94fce244c49b929a3d656e6847.pt,id10001
uttr-27e5a20ba3084083b9a2a0e4ed7d8549.pt,id10378
uttr-d69ec767ccfa4ac4a0aa9acd8020141d.pt,id10242
uttr-d909928424c148a58eb29afbe0a55cf5.pt,id11241
uttr-0d4c1edad4c247f0a729d7588edb4ebe.pt,id10149
uttr-c00fdb73074e47b996f647ed9962a9eb.pt,id10537
uttr-ecdde8bad5114a1daaf0cd7198ba339c.pt,id10864
uttr-50ac36fcc8654de2b1e9ab139eccb664.pt,id10062
uttr-d16ba2e78fa64f129430d2ed4a041ed7.pt,id10986
uttr-a637092ea4b74e11aae0d91ee9a3e0a7.pt,id10751
uttr-dac5454712194a58adfc721c04284951.pt,id10200
uttr-ba1ea7601815411d8eb4928095b56918.pt,id10801
uttr-47a5bf27f6c640699161e6f70a07c958.pt,id10513
uttr-8004bf9a9e1d4f47bf2a1d6714ded150.pt,id10634
uttr-8efcc4038b384db39113d5c488884d90.pt,id10686
uttr-a6181aec9d0845879579e8619e61c8f2.pt,id10064
uttr-ef29411319e449df9942f8774943d484.pt,id11068
uttr-7904090943c0436f9726c130e0cd52fe.pt,id10033
uttr-0d19f02bd8bb43019b3b465228881d93.pt,id10422
uttr-8b7531daf03143d1871e4ad43c801dee.pt,id10420
uttr-e392f5ce78c541acab16c2d9fae94899.pt,id10862
uttr-36d15f6393df458e82da464bd2a0be8e.pt,id10108
uttr-3ad7e2b5f28f4afbb60e474f431765ac.pt,id10794
uttr-51338864f1c44b14b427086e3412e849.pt,id10853
uttr-40d433a73d9e45febd30846f9fb8b949.pt,id10520
uttr-1326b09ac71b4de89365408ae76805fd.pt,id10079
uttr-17fe30f2e4e64fc08fd2b2b383107139.pt,id10111
uttr-03a7967e69734679ace1c2f83cbeb867.pt,id10820
uttr-ed95c1df75104a29b8eb5dceb3e03e65.pt,id10314
uttr-07850a31a93f41dea95cd8bc2180e426.pt,id10421
uttr-439932db7df6481faf001bc947a2c193.pt,id10313
uttr-f6a15c83f1e64830aae76199d57e3878.pt,id11047
uttr-c6cda62fa5e04b5786b45c67050436ba.pt,id11164
uttr-ae48817d6f3e4e8487448a8ace502fa9.pt,id10262
uttr-405172e6a31449c1aae43d5d668ddc95.pt,id10998
uttr-3f81fce3d17f4270a8d8ec01cb0cdd05.pt,id10751
uttr-68b18739005c4399b555e748b69257fe.pt,id10791
uttr-aefab5082bf045ddb28ed80a94308e4f.pt,id10941
uttr-6e27bb1c1fc14c77832343536e4031f0.pt,id11119
uttr-97cc086e7edc4d37bfaf30aa67c90db7.pt,id11004
uttr-3607762b0dea4ce1ba78cd9884cd4adc.pt,id10967
uttr-ed2ec598a4994b43b85ba9fde79e2339.pt,id10383
uttr-42e3ce698eb34344818a35fb582e0c80.pt,id10399
uttr-1109003643a147f4b3c368d343067037.pt,id10331
uttr-69dc3fec810c4d458537edcbdb979f05.pt,id10852
uttr-634df4a1092e499295f8648a3ea9a212.pt,id10408
uttr-7679be5afcd64245993efc849d7653af.pt,id10115
uttr-8feb6683a63e42448d23fdfd729a6a6d.pt,id11189
uttr-dd12843c1bf54d45ba4f9eacd0f9b79c.pt,id10579
uttr-94ad2816e83d4ac89b3f3e0e2d27c77b.pt,id10083
uttr-653fff5ce4c5461484d78a7eb6059956.pt,id11188
uttr-2f9ff0b619b44309b2dc0a26de8bf786.pt,id10589
uttr-4e46493d23604f81acbc7752d15bf978.pt,id10425
uttr-82136b3b3bd24f6aae5c0b4268de1b11.pt,id11091
uttr-9378cecbb5764f34a8d52c5a752c8694.pt,id11118
uttr-0738e56b7d7044cfbd6b084cf8e2d9b1.pt,id10704
uttr-6d8fbb15902a4fa394698662eac3bcf3.pt,id10675
uttr-df2aaf6a91a145069ab56c6d37827d3a.pt,id10840
uttr-2f6313e447a14a5e9c0efbc66705f9f5.pt,id10348
uttr-7b03500f461a4b6287b0b311b43d0b96.pt,id10347
uttr-468262084f70460f8a6af23edc2770ff.pt,id11132
uttr-1ab356e73d57419ca76edadbd2fc85bb.pt,id10342
uttr-edfc64da7f11457997be051388dd46fc.pt,id10080
uttr-3f1768173d33458cbe5b8061814ea844.pt,id10058
uttr-787676983c294a84b7f4ca2d6152a849.pt,id10367
uttr-47b090e9ad3e456084934332f234b1ed.pt,id10408
uttr-bdef10dda83848149dbc93b404537e07.pt,id10050
uttr-ad593a95af5747e29b63a622f98966bd.pt,id10410
uttr-3ce09223e1f5452bb3659277dcd19660.pt,id10192
uttr-49a4e7511a2d42b78c5ec96e49b29cbf.pt,id10658
uttr-098682303a1e4402b53e1f9e50035615.pt,id10847
uttr-49f86f937da348c68c8b38215ee21edd.pt,id10176
uttr-0d3ec12225bd45d39abfdc7a1e939bcc.pt,id10062
uttr-fcb07f2e295548a1b14f0dedd93e880e.pt,id10697
uttr-a6c60af3e20b45ac8e268b2508c12e37.pt,id10588
uttr-d9c9a6b01ab942458dc9889d42f0d43e.pt,id11142
uttr-3e4f855a97f3456ab09409b143d872ce.pt,id11215
uttr-a1ddd745d0a143e79b2fefd6078bc9f6.pt,id10227
uttr-93a42d411f534accaad1218645a821a4.pt,id10436
uttr-b017cf63e71f48959aefabfb0c7c029a.pt,id11132
uttr-b4c63e30e22d462c85726d7eb81d06d8.pt,id10931
uttr-cd4c8454556a42e4893320c202937d64.pt,id10690
uttr-046dd284336e4bf99abd5ec1b6543b8a.pt,id10562
uttr-8383a12e418b425580c47433734ff1ef.pt,id10618
uttr-bdee6758424c4e22bc3a49aee5d607c3.pt,id10259
uttr-92e8c604c0e0490db0404acc2a9af0fc.pt,id10679
uttr-af85c28672db4382888eb0576a85e309.pt,id11203
uttr-f7d6c4cdf0244a63a196a6bf2cc0d280.pt,id10572
uttr-e16d42a7eef041a8add6f54f23a833e3.pt,id10339
uttr-523813bdfcec45168e1de92f699e7fd5.pt,id10864
uttr-7dfcab1746fb4181b7b5697cdff30d6b.pt,id10399
uttr-f75d4751a6e4401e8d5e144bd9f4ea6d.pt,id10123
uttr-e030ef453ef94ea4b31064639618f15d.pt,id10190
uttr-a959686edd854754befc08d3dce02c6e.pt,id10320
uttr-12428d5836154e7098467d885fb9af96.pt,id10147
uttr-bf9f0ad5165f435cab0d71ae2f7471e6.pt,id10734
uttr-885341cfbea14d0394fabe9623917fbc.pt,id11193
uttr-d083c2b3c59240729f4d9e772461aa6a.pt,id10794
uttr-1948e54b0b5f4d6aa23cefe45e0165df.pt,id10371
uttr-1a5db60a57754228bad8d12b5e6cee7e.pt,id10586
uttr-044273090677487185096d311ecedcff.pt,id10610
uttr-d16d3373b9cd409e8ac69299e86de3d1.pt,id10062
uttr-cbddedcea8ef46988127dfdff5bbb3f7.pt,id10890
uttr-8e008f2043fa4ab394a5b5909fdf8439.pt,id10215
uttr-defe673b9d524b81b6e9a91fb2bcec78.pt,id10125
uttr-a687715db7fa4ef0aaf18b1ec4cc09fa.pt,id10495
uttr-ced1705a96dc423483a4e6c3e46178e4.pt,id10726
uttr-893f36981e6246e984e8da5cbe184351.pt,id10687
uttr-3a57e4d9078b45aa9bf2c79a66de9593.pt,id10903
uttr-8f71905441394060905344be18f8881c.pt,id10052
uttr-f0a4960e4af04217a29031c8e37de58e.pt,id10408
uttr-1bdf751f72af4e58bce273dc1bc899dc.pt,id10662
uttr-3a4b25ce566f47fbb4895511aa9d7778.pt,id10451
uttr-bb8aec6bb2c248ccb116cbca749390df.pt,id11141
uttr-4233d23f173d448c86078cf3b3a60682.pt,id10862
uttr-327fce0cbcfa41d5b06a7e313ea62c3a.pt,id11211
uttr-6972d8071baa4d9ba1dd454de85bd5c1.pt,id11244
uttr-3e42b1f378ee43998705c61a2aa8f206.pt,id10699
uttr-cd304598ee8c4952bb78f7054500139f.pt,id10215
uttr-94f61cf5bd3548619f36d209c488509f.pt,id10466
uttr-f91c7f11e50f4894bbf03a1b960af7ef.pt,id10539
uttr-530b12a3b37e4888a78bf4dc740e5707.pt,id10636
uttr-9fb1412f695e40ac8498ec1b10b7ddcc.pt,id10672
uttr-5e44a18993e74e078daf7649cc99ad94.pt,id10371
uttr-68a77446615240c6843a99f4ad4286e2.pt,id10744
uttr-fd90d31932b94137aed82a03ffa28f67.pt,id11116
uttr-186b73c6b6ca46069ff63ebb7f23e08e.pt,id10588
uttr-b9e404cb9d2b4e5388951d6dd812134e.pt,id11036
uttr-59c2ec25c60f46808b64e2a4557d61ca.pt,id11103
uttr-5665f4b27ad64b5689c38aec06239d3d.pt,id10473
uttr-e67d3b2c138249c5b83d4ac9145d14f9.pt,id10957
uttr-c306604e06a04bdbb56218fd26088f8d.pt,id11068
uttr-4bca0e3d6b6347d2aa761f6edd2a9efc.pt,id10808
uttr-72771740b5f14373b22603b22ea8779c.pt,id10111
uttr-c0349bede6924066831f08fef0957d36.pt,id11123
uttr-9144a619925140d287fab70f7743b991.pt,id10688
uttr-2e6edc952dc447c79e2582a691f6798f.pt,id10139
uttr-944d7fbe9af34e8ebb234e3b8bc882be.pt,id10603
uttr-ae6db9d392224374a7dd32ffb83b2f82.pt,id10040
uttr-392988516fc645028b519f97cdea695c.pt,id10149
uttr-3c4cfc761e144c53a55da8dcdda955a9.pt,id10379
uttr-2c394a08b9f8461b91e811194bbf9cda.pt,id10996
uttr-290d5e065a454852b04f7bd16aa4046f.pt,id10170
uttr-78444ecb9c484056a0779de9550307aa.pt,id10583
uttr-adf1ff441b2a4bdb992e207cdf602516.pt,id10090
uttr-0a82e1a64f304278bf65650bd251ec01.pt,id10564
uttr-56edeb0bbc6a463ea62aff9dee6c7941.pt,id11181
uttr-481817c3855f4e0dbcad0834aa62ff51.pt,id10100
uttr-8dae3eb0856949b0a3253f96e0582e78.pt,id10907
uttr-10cfdd9bf993456587e2b4eeda5bd860.pt,id10977
uttr-05aa70300f9b40abb5fb89073c8068ed.pt,id10687
uttr-1fbda35b2f574277a4f6413f90886b40.pt,id10196
uttr-b36a4ae2dc684db1b3730871f51e5616.pt,id10392
uttr-9cb4fd892b074ab6bf308951b6eb4889.pt,id10706
uttr-f263df33d86a409f8fc2c9eecf64788c.pt,id11173
uttr-73ea3dacdefa4fc196ba0277f7c6465f.pt,id10580
uttr-1cf28f8df7a04df29f3e11114146e00e.pt,id10803
uttr-dfcfd1cd601a4e138150fc127e713980.pt,id10875
uttr-85dc3278d9374a57aca3e24d22bb710a.pt,id10734
uttr-1550ef6d24eb4c2c8183a30c26fc4a4a.pt,id10553
uttr-2ad7115170624612be47d97491fb2dc5.pt,id11189
uttr-854993a7b5614104830723f412b3c0d0.pt,id11087
uttr-f29a34f5af32407ebb94af0e64fd6f9b.pt,id10675
uttr-df53af6794ac483da8ba74c2f2bf4333.pt,id10891
uttr-64eaeba28ac745acb15cbbbc76b82f00.pt,id10922
uttr-215262905200408b9425573631ba7af6.pt,id10950
uttr-cb51c6b9866046fa8292f781a5244e2d.pt,id10646
uttr-4a4232c2694a425db022cdeb3da04220.pt,id11103
uttr-7c20f6f1059d4215a2f93e0d84f08daf.pt,id10617
uttr-ef3d4ea3c463456ea557ff1db36581fc.pt,id10080
uttr-399d33def4e645b0854589c6c6baefbf.pt,id10168
uttr-0282859e0cd2403185b670ee2d462ae4.pt,id10662
uttr-f7c90f80aa9b4f19bc4319c7b7a755b6.pt,id10957
uttr-563c3f73b0be4067981bfde5c619f709.pt,id10812
uttr-997916811d5843329f0774a32978b51a.pt,id10474
uttr-07f2c6e04af541eb87e58bc75b021f07.pt,id10402
uttr-d2ca70a3a98140a98eedac4498faf9db.pt,id10236
uttr-2baab72a10584e9db5ffa727172c80c6.pt,id10440
